store_nbr,store_name,latitude,longitude
"1,420",STREAMWOOD IL,42.015255,-88.148144
"4,241","STILLWATER (SANGRE), OK",36.113942,-97.119077
"1,068",SEBASTIAN FL,27.829413,-80.481644
"2,441","HAMILTON, OH",39.425931,-84.600421
"5,063","CHARLOTTE (MATTHEWS), NC",35.138917,-80.731964
"2,166","EAST SYRACUSE, NY",43.060894,-76.060143
"1,263","EVANSVILLE, IN",37.980423,-87.472434
"1,756",FONTANA CA,34.105588,-117.428136
"3,227",MONUMENT CO,39.067037,-104.853887
"1,494",CORPUS CHRISTI TX,27.727857,-97.383015
"1,768",OREM UT,40.272656,-111.710217
"5,387","MIDDLEFIELD, OH",41.458739,-81.085431
818,PANAMA CITY BEACH,30.180287,-85.804892
"3,630",MARION IA,42.033289,-91.552968
"1,013",CLINTON IN,39.656169,-87.431053
"2,139","LYNN, MA",42.448773,-70.960917
"2,404","SAN ANTONIO, TX",29.514861,-98.481912
60,TROY MO,38.988754,-90.981993
"1,210",NICHOLASVILLE KY,37.899171,-84.561992
"5,165","ALAMO, TX",26.191081,-98.131375
"2,787","INDIANAPOLIS (N), IN",39.887629,-86.118971
"1,731",GENEVA NY,42.859824,-77.021515
"1,702",MELBOURNE (N) FL,28.122779,-80.674465
"4,372","KINGWOOD, WV",39.486923,-79.733622
"4,597","NORTH TONAWANDA, NY",43.055964,-78.843669
"5,047","AUDUBON, NJ",39.892128,-75.084217
"3,473","LAS VEGAS, NV",36.156329,-115.201607
"5,956",VISALIA CA,36.296647,-119.310172
"1,105",NORTH LITTLE ROCK AR,34.786506,-92.214675
990,"PACE,FL",30.600802,-87.116875
"4,475","OLATHE (W), KS",38.886238,-94.837904
"1,787",CARROLL IA,42.081336,-94.893106
"6,370",MORRISTOWN WEST TN,36.190606,-83.357186
587,SPARTA TN,35.929064,-85.489805
111,CHANUTE KS,37.653726,-95.451051
"3,336","WOODHAVEN, MI",42.135539,-83.227814
627,DILLON SC,34.435866,-79.376594
613,ORMOND BEACH FL,29.258852,-81.115002
"3,830","LITTLE EGG HARBOR, NJ",39.603406,-74.363296
917,BRADY TX,31.109771,-99.330852
"6,734",HERRIMAN UT LND,40.536285,-112.017541
378,HOLTON KS,39.456471,-95.750571
"2,621","SIMI VALLEY, CA",34.282089,-118.792155
306,ARAB AL,34.341786,-86.500541
"2,171","PRINCETON, NJ",40.303211,-74.676952
"1,450",RIPLEY WV,38.829015,-81.719331
"1,266",BATON ROUGE LA,30.437707,-91.004708
"1,525",MECHANICSVILLE VA,37.613893,-77.355454
"1,631","HAMPTON, VA",37.040757,-76.379054
936,EFFINGHAM IL,39.140463,-88.561572
"1,746",TEMPE AZ,33.351044,-111.961058
"1,041",WESLACO TX,26.174739,-97.987763
646,ANAMOSA IA,42.099218,-91.264296
"5,341",BROOMFIELD FLLRONS CO,39.925869,-105.136207
"3,454",PERRY(BRIGHAM CITY) UT,41.484033,-112.030073
"1,476",CLARKSVILLE IN,38.332009,-85.759053
271,BOWIE TX,33.540576,-97.837479
383,SILSBEE TX,30.340519,-94.146956
"1,902","AMMON, ID",43.486772,-111.980636
"1,633",ST CLOUD MN,45.592776,-94.187438
"1,517",POMPANO BEACH FL,26.293218,-80.095986
"3,853","HURON, SD",44.332969,-98.217288
"5,766","MORGAN HILL, CA",37.149211,-121.655172
"1,320",KNOXVILLE (SE) TN,35.911682,-83.843913
"5,369","GOODYEAR, AZ",33.459558,-112.395288
"1,872","HELENA, MT",46.593418,-111.990775
"3,459",BLOOMINGTON IL,40.489747,-89.041519
"1,732",DENISON IA,42.026224,-95.371661
"2,963","CORAL SPRINGS, FL",26.304295,-80.276172
"1,482",TAMPA (W)FL,28.026872,-82.558932
"2,857","KANSAS CITY (NW), MO",39.250489,-94.654535
"2,795",ASHLAND VA,37.755338,-77.459691
"5,028",TOLEDO (C) OH,41.609796,-83.612996
"1,896",COLORADO SPRINGS (N) CO,38.949868,-104.799667
"3,273",OVERLAND PARK (S) KS,38.842451,-94.669689
"2,041","PENNSVILLE, NJ",39.612102,-75.504704
"2,385","AUBURN, WA",47.301446,-122.240958
"1,583",MADERA CA,36.975625,-120.080611
"2,927","WOOD VILLAGE, OR",45.541121,-122.420703
848,SOUTHAVEN MS,34.959707,-89.996138
"1,272",SNYDER TX,32.690783,-100.917354
"1,099",WICHITA KS,37.647952,-97.332141
"4,006","EAST WINDSOR, CT FORMER 2282",41.923,-72.6076
977,FERNANDINA BEACH FL,30.647388,-81.456201
97,RIPLEY TN,35.760805,-89.543167
"2,634","GORHAM, NH",44.426709,-71.194051
"5,445",ERIE C PA,42.122991,-80.041162
"4,299","LUBBOCK (SW), TX",33.516395,-101.955269
752,PASADENA TX,29.646566,-95.161422
"3,804",RANDALLSTOWN MD,39.365989,-76.781604
672,"ALCOA, TN",35.771328,-83.991785
"1,028","EAST PEORIA, IL",40.683757,-89.584962
151,MCALESTER OK,34.919202,-95.740478
"2,553","WINDSOR, CA",38.528764,-122.790052
"1,196",NEW ROADS LA,30.688578,-91.464212
"1,149","SAFFORD, AZ",32.832707,-109.730246
"1,163",GRETNA LA,29.911403,-90.020449
"1,201",GARDENDALE AL,33.647044,-86.822763
"2,973","MURPHY, TX",33.013849,-96.615151
984,CASTLE ROCK CO,39.406281,-104.860833
"1,669","EAU CLAIRE, WI",44.776231,-91.428339
25,MEXICO MO,39.120571,-91.890755
"1,484",PCCC BEING REVIEWED FOR RECLAM,38.962099,-94.519129
"3,334","MALONE, NY",44.845146,-74.329383
"5,669",WEST MILWAUKEE WI,43.018466,-87.965814
985,FAIRFIELD IA,41.007653,-91.993235
434,"HUNTSVILLE, AL",34.615879,-86.570722
882,PRARIE DU CHIEN WI,43.017841,-91.108068
"1,039",MOUNT AIRY NC,36.471908,-80.618467
277,MOORE OK,35.322494,-97.493008
995,FRANKLIN IN,39.502418,-86.066176
172,WASHINGTON MO,38.540459,-90.995238
"2,193","STEUBENVILLE, OH",40.365453,-80.669405
"5,092",LEWISVILLE (SE) TX,33.000521,-96.991177
"2,317","BREMERTON, WA",47.624868,-122.632771
"3,253","EDINBORO, PA",41.876761,-80.174154
"2,852","MOUNDSVILLE, WV",39.926795,-80.747749
"3,843","DENTON, MD",38.874403,-75.821694
"1,773","NEWPORT NEWS, VA",37.118651,-76.506225
"1,664",WILSON NC,35.733962,-77.948661
"3,977",PCCC BEING REVIEWED FOR RECLAM,45.0778,-87.6576
"2,610","LOGAN, WV",37.860114,-82.044399
"1,356",MARTINSVILLE IN,39.418348,-86.405892
542,HOUMA LA,29.607858,-90.752066
"2,170","NORWICH, CT",41.504713,-72.122585
"1,749",SOMERSWORTH NH,43.234303,-70.879139
"1,645",HANFORD CA,36.321735,-119.676171
"5,686",BURBANK CA,34.188201,-118.325191
"2,493","GRAND RAPIDS, MI",42.914343,-85.520927
"2,178","CALAIS, ME",45.174961,-67.279073
"4,395","POST FALLS, ID",47.704212,-117.030894
"3,874","DAWSONVILLE, GA",34.354955,-84.041709
"5,274","HONOLULU (MANANA), HI",21.397174,-157.974452
"1,058",MONTROSE CO,38.449068,-107.863399
"2,109","MILLVILLE, NJ",39.425285,-75.035735
"1,558",EDEN NC,36.488342,-79.733948
"2,325","PORT ORCHARD, WA",47.516683,-122.627667
"3,381",SWEETWATER TX,32.453775,-100.393372
"5,845","NICEVILLE, FL",30.517349,-86.460288
"4,365",ORLANDO FL,28.389851,-81.248596
"2,087","VADNAIS HTS, MN",45.049086,-93.064426
"5,134","BAKERSFIELD (SW), CA",35.308793,-119.095393
"2,258","ALEXANDRIA, VA",38.743777,-77.087462
"1,131",TAYLORSVILLE NC,35.908958,-81.175951
"4,486",PEA RIDGE AR,36.443043,-94.120194
746,TEMPLE TX,31.066173,-97.367171
"2,886",PICO RIVERA CA,33.985053,-118.105072
"2,714","SPENCER, IA",43.125152,-95.152506
"1,515","GERMANTOWN, WI",43.196213,-88.146429
"2,111","BIRMINGHAM (SE), AL",33.421916,-86.675875
"1,606",CHATTANOOGA (N) TN,35.152944,-85.245228
"1,636",MINOT ND,48.194709,-101.300186
"1,516",BORGER TX,35.654823,-101.411718
"3,908",PCCC BEING REVIEWED FOR RECLAM,40.709444,-92.865278
48,MONETT MO,36.911766,-93.903127
"1,679",ONALASKA WI,43.879786,-91.183645
"3,282","LOGAN, OH",39.538335,-82.436981
"5,687",IRVINE CA,33.656964,-117.741719
246,SKIATOOK OK.,36.370701,-96.011275
"1,489",VERNON HILLS IL,42.238636,-87.949044
"3,632","SANDUSKY, MI",43.418184,-82.856144
"5,311","MCKINNEY (NW), TX",33.216769,-96.735611
895,"CUBA, MO",38.073291,-91.401917
"5,479","PFLUGERVILLE, TX",30.453633,-97.607004
"1,202",WISCONSIN RAPIDS WI,44.354412,-89.813283
"1,038",WASECA MN,44.097477,-93.509937
"5,866","FRISCO, TX",33.147219,-96.807725
"3,914",BERLIN WI FORMER 1727,43.969722,-88.978611
222,SPARTA IL,38.141591,-89.701815
560,ST JOSEPH MO,39.808623,-94.811875
422,ROBINSON IL,39.008786,-87.723859
"1,076",MACON GA,32.863091,-83.610778
"3,840","FINDLAY (W), OH",41.055741,-83.672623
893,LINDSAY OK,34.834991,-97.597457
"1,898","ST CHARLES, IL",41.923732,-88.260628
"2,642","APPLE VALLEY, MN",44.734376,-93.224698
"4,457","BENNETTSVILLE, SC",34.638897,-79.704246
"2,706",GRETNA (N) LA,29.895406,-90.057292
"3,319","HARKER HEIGHTS, TX",31.069985,-97.674417
"2,333",APPLE VALLEY CA,34.525601,-117.223208
"1,095",GLENWOOD SPRINGS CO,39.521965,-107.319849
"5,105","FRONT ROYAL, VA",38.960135,-78.187744
"2,388","PORTLAND, IN",40.440901,-84.990153
"1,205",MACCLENNY FL,30.262712,-82.108869
569,COLUMBIA KY,37.075598,-85.334518
"2,547","THOMPSON, NY",41.666781,-74.679859
805,FENTON MO,38.509823,-90.438744
"5,243",PCCC CURRENTLY BEING REVIEWED,43.11757,-76.21073
879,LAFAYETTE TN,36.519056,-86.038833
"1,347",SAN ANTONIO (E) TX,29.490177,-98.437403
"1,348",WILMINGTON (S) NC,34.146396,-77.897384
"1,871","WATERTOWN, NY",43.976577,-75.958967
126,LITTLE ROCK AR,34.728364,-92.397805
"3,243",BONSACK VA,37.325497,-79.873406
"4,393","SACRAMENTO (WATT), CA",38.649823,-121.386311
530,"EL DORADO, AR",33.241937,-92.668684
"1,130",LAURENS SC,34.489579,-81.983375
"5,880","FAIRFAX, VA",38.849747,-77.331973
"1,216",CARROLLTON TX,32.985867,-96.905961
"3,749","CINCINNATI (EVENDALE),OH",39.249365,-84.429848
"1,931","RHINELANDER, WI",45.635983,-89.383037
80,COLUMBIA MO,38.957057,-92.382346
"4,002",HALEYVILLE AL FORMER 409,33.8513,-98.5005
"1,853",HEMET CA,33.726391,-117.009917
"4,243","CLIO, MI",43.174903,-83.778075
"5,944",MT LAUREL NJ,39.931354,-74.962909
"3,904",WEATHERFORD OK FORMER 392,35.5236,-98.6906
"2,218","FOOTHILL RANCH, CA",33.679623,-117.671069
"2,059","GREENSBURG, PA",40.308954,-79.581448
"1,113","LONDON, KY",37.114043,-84.091667
"2,008","GROVE CITY, PA",41.168143,-80.114583
423,PELHAM AL,33.235531,-86.801229
894,"TULSA,OK",36.066573,-95.882942
"4,255","ELYRIA (S), OH",41.350947,-82.067295
"1,519","JACKSON, OH",39.031686,-82.621747
"2,908","BISCOE, NC",35.357235,-79.797888
"2,164","SPRINGVILLE, NY",42.500879,-78.693193
"3,546",NEW MILFORD CT,41.552019,-73.419766
"5,309",OBERLIN OH,41.266577,-82.223781
"3,597",BELVIDERE IL,42.238256,-88.817278
888,BUTLER MO,38.254558,-94.356411
"2,650","PHILADELPHIA (NE), PA",40.083282,-74.962809
"1,195",WAVELAND MS,30.306267,-89.385053
"2,763",DONNA TX,26.183241,-98.038444
173,POTOSI MO,37.923967,-90.771676
"1,326",GRAND ISLAND NE,40.942712,-98.387075
"7,087",SALEM IN,38.612933,-86.083814
"2,102","LUDINGTON, MI",43.957803,-86.400416
"5,485","EVERGREEN PARK, IL",41.721825,-87.686159
"3,585",WOODLANDS E TX,30.114446,-95.387033
"3,254",RENO (NW)NV,39.535488,-119.867706
"5,996",ESCONDIDO CA,33.130137,-117.062977
681,GUNTERSVILLE AL,34.299417,-86.278983
"1,563",LANCASTER CA,34.693808,-118.174002
129,ARDMORE OK,34.193239,-97.145321
"3,728","NORTH LAS VEGAS (S), NV",36.201086,-115.191704
"2,640","SALEM, MA",42.494391,-70.935439
"1,178",BEDFORD TX,32.864295,-97.106098
"4,130",KYLE TX,30.010137,-97.859209
"2,313","STREETSBORO, OH",41.252664,-81.362039
"5,947",EL PASO TX,31.829155,-106.447104
"1,855","EDEN PRAIRIE, MN",44.856206,-93.431237
"2,151","SUNRISE, FL",26.147869,-80.317872
"5,442",ADDISON IL,41.949813,-88.034013
"1,738",HUTCHINSON MN,44.871755,-94.378886
"2,227","ABINGTON, MA",42.096303,-70.968505
"1,865","REDWOOD FALLS, MN",44.540195,-95.087867
"4,023",GONZALES TX EF FORMER 290,29.5211,-97.4438
"1,649",JAMESTOWN ND,46.880551,-98.723048
"3,976",WOONSOCKET RI FORMER 2225,41.98111,-71.5067
"3,991",DERRY NH FORMER 1753,42.896589,-71.33534
994,NEW PORT RICHNEY (ELFERS),28.207813,-82.668334
"5,374",EATON OH,39.767969,-84.633418
"1,248",MEMPHIS (SE) TN,35.047708,-89.811345
"5,710","MODESTO, CA",37.694501,-120.991866
"2,113","PHOENIX, AZ",33.521957,-112.092708
"3,235","NORTH MIAMI BEACH, FL",25.928322,-80.171231
398,LONGVIEW TX,32.542084,-94.727567
"3,394","ATLANTIC, IA",41.401589,-94.986011
"1,344",STAUNTON VIRGINIA,38.134521,-79.048293
"5,470",HUNTINGDON PA,40.490717,-78.044292
"4,132",DOWNEY CA,33.924484,-118.128688
"2,804","OKLAHOMA CITY (C), OK",35.526356,-97.539712
"1,472",HASTINGS MN,44.741112,-92.891881
"6,930",CYPRESS TX,29.910814,-95.728472
"3,611","MARIETTA, GA",33.867392,-84.636252
"1,390",PINELLAS PARK FL,27.845207,-82.684862
"2,104","NEWBURGH, NY",41.497606,-74.074742
240,COMMERCE TX.,33.235117,-95.914805
528,"BRADENTON, FL",27.449676,-82.527333
233,"ANNA, IL.",37.461908,-89.222998
824,ALBUQUERQUE (N),35.144698,-106.549868
779,LAKELAND FL,28.000784,-81.959485
"3,861","GILBERT (POWER), AZ",33.319619,-111.689643
486,BONNER SPRINGS KS,39.085962,-94.879917
"3,201","MCDONOUGH, GA",33.432882,-84.184909
148,PARIS TX,33.664649,-95.505874
"2,222","TEWKSBURY, MA",42.622897,-71.269691
"5,491","ALBUQUERQUE (EC), NM",35.106834,-106.548589
"8,331",YAPHANK NY,40.845808,-72.897202
"1,839",LORAIN OH,41.430204,-82.208011
"3,802","MIDDLETOWN (W), DE",39.446329,-75.737871
"1,803",SAN ANTONIO NACOGDOCHES & THOU,29.553407,-98.407021
"2,428","NEWTON, KS",38.023282,-97.339246
"1,441","MASON, OH",39.311512,-84.318656
"3,775","ATLANTA (HOWELL MILL), GA",33.803076,-84.411665
795,BARNWELL SC,33.238248,-81.392282
"1,900","BURLEY, ID",42.560413,-113.789835
200,JACKSONVILLE IL,39.719871,-90.270787
"2,753","CLAYTON, GA",34.859785,-83.404234
170,NATCHITOCHES LA,31.750245,-93.066686
"5,641",LA HABRA CA,33.916183,-117.934867
414,WICHITA FALLS TX,33.850673,-98.501604
"2,528","MILL HALL, PA",41.116694,-77.480536
"2,935","KNOXVILLE, IA",41.304907,-93.106041
"2,443",SIOUX FALLS S SD,43.472442,-96.729613
828,INDIANAPOLIS (PLAINFIELD),39.711558,-86.367743
"2,659","FALMOUTH, ME",43.720249,-70.235287
"2,144","TORRINGTON, CT",41.818469,-73.078004
"1,493",MONROEVILLE AL,31.480615,-87.328286
"4,699","STREATOR, IL",41.151649,-88.833006
"5,777","BROOKLYN, CT",41.799019,-71.913375
"3,360","CHANDLER-AIRPORT, AZ",33.281495,-111.793399
"2,606","WINNSBORO, SC",34.3594,-81.0977
"1,129","AUSTIN (NW), TX",30.467136,-97.789311
"2,548","SOUTH WILLIAMSON, KY",37.658927,-82.271056
"4,599","TIMNATH, CO",40.526623,-104.990495
"3,149",HONOLULU DOWNTOWN HI,21.309762,-157.862004
"2,933","PRINCETON, WV",37.359532,-81.043891
"5,155",LAS CRUCES (SW) NM,32.288437,-106.785494
"3,981",MCHENRY IL FORMER 1377,42.369738,-88.272172
"1,654",BAXTER MN,46.341881,-94.249555
"2,598","SACRAMENTO, CA",38.635598,-121.505965
916,HATTIESBURG MS,31.318523,-89.379432
"1,090",JACKSONVILLE FL,30.250666,-81.753021
566,BOONVILLE IN,38.050624,-87.307195
594,"FAYETTEVILLE, GA",33.481229,-84.443222
"3,213","THE WOODLANDS, TX",30.209921,-95.459889
"2,671",CHANDLER AZ,33.289249,-111.838037
"3,081",SACRAMENTO SE CA,38.482677,-121.369026
"1,628",SANDUSKY OH,41.404731,-82.655651
970,PICAYUNE MS,30.514019,-89.662407
"1,788","SCARBOROUGH, ME",43.622301,-70.343505
"2,276","LA PORTE, IN",41.621716,-86.692528
"2,457","RANCHO CORDOVA, CA",38.596132,-121.291884
"1,662",STATESVILLE NC,35.811081,-80.869184
"1,177","MANCHESTER, MO",38.595981,-90.506728
"1,176",STOUGHTON WI,42.919756,-89.252756
"1,461",ROCK SPRINGS WY,41.580583,-109.251259
"2,911","CENTRAL SQUARE, NY",43.291371,-76.127475
"3,588",DUMFRIES VA,38.581207,-77.308178
"4,337","SAN LUIS, AZ",32.507315,-114.783442
"5,147",DALLAS (W) TX,32.762578,-96.897331
"2,799","CLINTON, MD",38.772345,-76.889549
488,QUINCY FL,30.556986,-84.595535
"2,506","RAVENNA, OH",41.156052,-81.299615
"1,345",SOUTH BOSTON VA,36.735782,-78.910591
"1,237",DUNN NC,35.320606,-78.648261
190,KENNETT MO,36.238815,-90.037665
"2,841","LUMBERTON, NJ",39.977436,-74.768533
"1,500",WATERTOWN SD,44.886833,-97.069827
"2,201","EL PASO (C), TX",31.777085,-106.384261
195,EXCELSIOR SPRINGS MO,39.329598,-94.264923
"1,505",PIKEVILLE KY,37.507105,-82.540367
"3,650","VENTURA (W), CA",34.258212,-119.212959
545,MANCHESTER KY,37.140731,-83.772996
"1,269",LOUISVILLE KY,38.216138,-85.583109
"1,929","CLOQUET, MN",46.703349,-92.451861
"5,045",HOUSTON (SPG CYP) TX,30.014156,-95.595099
"1,686","TAYLORSVILLE, UT",40.650464,-111.936851
"2,412","ELLICOTT CITY, MD",39.282802,-76.820703
633,KEWANEE IL,41.221307,-89.922211
"2,075","BEND, OR",44.023782,-121.317432
"2,833","GRAFTON, WV",39.358489,-79.996467
"2,274","FOREST LAKE, MN",45.276821,-93.001975
"5,227","BURKE, VA",38.789179,-77.299847
"5,260",ROGERS (SOUTH) AR,36.278817,-94.151181
"2,921","HARRISVILLE, UT",41.269567,-111.973021
"1,043",PAULS VALLEY OK,34.736656,-97.248785
"2,684","NEW MARTINSVILLE, WV",39.656581,-80.859604
280,ROCKDALE TX,30.642376,-97.032223
"2,780","CALDWELL, ID",43.631125,-116.646208
"5,864","GARDNERVILLE, NV",38.923888,-119.721196
892,ANKENY IA,41.705163,-93.585155
833,CARMI ILL,38.073728,-88.190385
"4,272","LOGAN (S), UT",41.712169,-111.835983
"2,452","MILWAUKEE, WI",43.087637,-87.905948
"3,531",LACEY WA,47.060465,-122.773844
330,VICTORIA TX,28.877984,-96.993968
"4,542",GLENDALE AZ,33.579704,-112.416547
958,PLATTEVILLE WI,42.736083,-90.438061
"3,415","TARPON SPRINGS, FL",28.147248,-82.743512
"2,084","BOZEMAN, MT",45.694689,-111.042147
"1,930","PLAISTOW, NH",42.825575,-71.111047
858,CAIRO GA,30.887071,-84.203548
"4,682","GORDONSVILLE, VA",37.977441,-78.209147
"2,228","PITTSFIELD, MA",42.464771,-73.198085
"1,593",COLDWATER MI,41.933638,-84.967451
"1,419",FT WAYNE(N) IN,41.127955,-85.138161
"2,719","BRISTOL, CT",41.697633,-72.897574
702,WINCHESTER KY,37.987726,-84.210942
"4,209","NEBRASKA CITY, NE",40.658042,-95.855914
"1,625",LE MARS IA,42.781897,-96.187601
"4,450","MIDDLETOWN, KY",38.247053,-85.512815
105,CORINTH MS,34.910102,-88.501997
"5,051",GREELEY (N) CO,40.422824,-104.754675
"3,966",FLORESVILLE TX FORMER 465,29.1522,-98.1641
"5,498","LOWVILLE, NY",43.773641,-75.478088
"2,013","WATERVILLE, ME",44.568152,-69.644587
"1,157",N VERNON IN,39.020193,-85.637458
"3,482",PLANO COIT/190 TX,33.004364,-96.771589
164,PONTOTOC MS,34.285548,-89.021463
"1,814",ELGIN IL,42.003542,-88.339693
"1,142",SCOTTSBERG IN,38.687815,-85.795493
67,MENA AR,34.588589,-94.225872
"2,233","FREDERICK, MD",39.396461,-77.411081
201,BELLEVILLE IL,38.522032,-89.922969
"1,012",BEAVER DAM WI,43.489266,-88.812211
"1,573",PRICE UT,39.596314,-110.788589
"3,112",SAN ANTONIO FOSTER TX,29.465049,-98.356901
"2,854","LISBON, CT",41.583495,-71.989491
88,MOUNTAIN GROVE MO,37.150021,-92.259461
"5,977",BURNSVILLE MN,44.781166,-93.286024
"3,057",HELOTES TX,29.559137,-98.678566
"5,969",CHANTILLY VA,38.889104,-77.443029
"4,017",ROSEVILLE (S) CA FORMER 3587,38.7476,-121.254
260,WAXAHACHIE TX.,32.416704,-96.837827
"2,261","NORTH KINGSTOWN, RI",41.585796,-71.491361
"1,826",VISALIA CA,36.324359,-119.273036
"2,656","ESPANOLA, NM",36.015446,-106.067639
"3,561",FALMOUTH MA,41.560928,-70.593755
"2,063","AUSTINTOWN, OH",41.097557,-80.774039
"1,901","BUTTE, MT",45.963833,-112.510589
"2,155","GARDNER, MA",42.551487,-71.994636
823,PONCA CITY OK,36.741172,-97.071964
"1,503",CENTERVILLE/DAY(SE) OH,39.647596,-84.107268
691,"FT. PAYNE, AL",34.440139,-85.761831
983,BLUE EARTH MN,43.653398,-94.096982
"3,308","MIDDLEBURG, FL",30.105744,-81.833799
"3,925","HAMBURG, NY FORMER 2405",42.7422,-78.8706
"1,848","GLEN ELLYN, IL",41.828763,-88.056861
"3,946",SIERRA VISTA AZ FORMER 1240,31.5591,-110.256
"3,598",CEDAR KNOLLS NJ,40.809652,-74.457285
"1,556",ORLAND HILLS IL,41.599131,-87.842939
"4,374","LITCHFIELD, MN",45.121074,-94.490731
"5,942",HAVERSTRAW NY,41.186214,-74.042411
"2,285","HERKIMER, NY",43.021424,-74.997828
"4,059",MORENO VALLEY S CA LND,33.937517,-117.230594
"4,256","AMES (S), IA",42.016177,-93.606956
"2,838","HENDERSON(N), NV",36.060533,-115.033202
"5,851","GREENVILLE, NC",35.580506,-77.306007
"2,140","NORTH CONWAY, NH",44.016779,-71.106534
"1,682",CHESAPEAKE VA,36.829994,-76.418086
"2,574","CARLISLE, PA",40.189328,-77.194327
"2,718","HOUSTON (C), TX",29.676877,-95.457502
7,NORTH LITTLE ROCK AR,34.838869,-92.236771
817,KISSIMMEE FL,28.301786,-81.458738
"1,367",WARNER ROBINS GA,32.621467,-83.673274
"1,760",FOLSOM CA,38.668326,-121.167602
662,DECATUR AL,34.556564,-86.995961
"2,906","RIVERHEAD, NY",40.924661,-72.711584
93,COVINGTON TN,35.545922,-89.665263
"2,511","AMERICAN FORK, UT",40.384859,-111.825195
359,"FAYETTEVILLE, AR",36.122626,-94.152711
"3,730","PRESCOTT VALLEY, AZ",34.592452,-112.341401
"5,082",PARMA OH,41.382354,-81.744403
"1,436","GREENACRES CITY, FL",26.649505,-80.142572
756,SUMMERVILLE GA,34.521792,-85.316533
"3,367",NORTH CHARLESTON SC,32.877612,-80.017739
"1,560",LAS VEGAS (SE) NV,36.080571,-115.122253
713,DADE CITY FL,28.342241,-82.185616
854,FRANKFORT IN,40.281429,-86.478545
"1,089",KIMBALL /JASPER TN,35.040493,-85.681474
"1,820",KITTANNING PA,40.814731,-79.542012
"5,196","MEMPHIS (ELVIS/HOLMES),TN",35.004961,-90.027736
"5,728","NEWBURGH, IN",37.978676,-87.407588
"3,772","JONESVILLE, VA",36.725113,-83.103413
"2,697","ANTIOCH, CA EF",37.963462,-121.761642
"1,643",FOND DU LAC WI,43.787802,-88.483995
"1,918","BELLINGHAM, MA",42.116249,-71.465317
"1,193",MONROE LA,32.525841,-92.098476
"5,869","MOSCOW, ID",46.734578,-117.035803
"2,494","OCEANSIDE (WEST), CA",33.181322,-117.347088
145,BOWLING GREEN MO,39.330597,-91.181694
"2,577","HUNT VALLEY, MD",39.470667,-76.643246
"5,172",PERRY FL,30.102033,-83.580078
"1,952","FRIDLEY, MN",45.121037,-93.265741
"4,446","WEST PALM BEACH (N), FL",26.762254,-80.103131
137,STILLWATER OK,36.124573,-97.048223
"5,319","BECKLEY, WV",37.754353,-81.222413
"1,498",GREENSBORO NC,36.135454,-79.855413
460,PANA IL,39.390452,-89.084416
227,EL RENO OK.,35.511062,-97.976038
"3,332","FULTON, NY",43.323635,-76.448689
"2,450","BELLINGHAM, WA",48.801658,-122.482233
"3,806","FAIRMONT, MN",43.681934,-94.444776
"1,369",PAYSON AZ,34.244396,-111.325344
"4,303",MIAMI N CENTRAL FL,25.843304,-80.251349
"5,220",TAMPA (DM WATERS) FL,28.022605,-82.506787
"5,709","LOCUST GROVE, GA",33.358138,-84.120553
"5,494","IDAHO FALLS (W), ID",43.492895,-112.052561
"1,937","COSHOCTON, OH",40.295123,-81.850449
75,PINEVILLE LA,31.367114,-92.406663
"2,713","TRUSSVILLE, AL",33.639005,-86.629213
"3,962",LIMA OH FORMER 1330,40.7547,-84.148
"2,682","BERLIN, VT",44.216164,-72.565577
"3,562",SADDLE BROOK NJ,40.892221,-74.093814
"2,612","EL PASO (NE), TX",31.755875,-106.270881
450,SHREVEPORT LA,32.388624,-93.819322
829,"SANTA FE,NM",35.652385,-105.999816
"3,607",ALBION NY,43.234173,-78.226004
"7,247",ATMORE AL,31.037968,-87.495173
354,OWENSVILLE MO,38.353139,-91.481848
"5,189",PHOENIX (MARYVALE) AZ,33.496799,-112.172642
"3,563","BETHLEHEM, PA",40.672465,-75.341999
"2,615","VALDOSTA (N), GA",30.880763,-83.287605
